DATE & TIME,Solar Radiation (Wh/m)2,UV Intensity,Atmospheric Clarity,Temperature (2m),Humidity (2M),PS,Wind Speed (10m),Wind Direction (10m),Mega Watts
2021-11-29 10:00:00,586.77,3.3,0.75,18.11,5.13,94.4,3.26,273.16,210
2021-11-29 11:00:00,664.3,4.3,0.77,21.6,5.0,94.35,2.91,289.8,250
2021-11-29 12:00:00,656.98,4.17,0.76,24.74,4.52,94.26,2.45,324.99,240
2021-11-29 13:00:00,595.16,3.38,0.74,25.66,4.52,94.18,2.07,333.05,230
2021-11-29 14:00:00,469.43,2.02,0.71,25.83,4.52,94.13,1.85,337.66,230
2021-11-29 15:00:00,291.29,0.75,0.63,25.41,4.52,94.13,1.79,349.18,205
2021-11-29 16:00:00,103.79,0.1,0.48,23.2,5.43,94.17,1.4,7.68,118
2021-11-29 17:00:00,0.0,0.0,0.47733333333333333,20.9,4.76,94.22,1.65,27.29,20
2021-11-29 18:00:00,0.0,0.0,0.4746666666666666,19.2,4.58,94.27,2.04,38.45,0
2021-11-29 19:00:00,0.0,0.0,0.472,17.58,4.52,94.31,2.41,45.26,0
2021-11-29 20:00:00,0.0,0.0,0.4693333333333333,16.02,4.39,94.31,2.7,53.46,0
2021-11-29 21:00:00,0.0,0.0,0.4666666666666667,14.78,4.39,94.28,2.81,60.37,0
2021-11-29 22:00:00,0.0,0.0,0.46399999999999997,13.81,4.39,94.26,2.79,64.59,0
2021-11-29 23:00:00,0.0,0.0,0.4613333333333333,12.99,4.46,94.24,2.71,67.49,0
2021-11-30 00:00:00,0.0,0.0,0.45866666666666667,12.26,4.46,94.22,2.61,71.84,0
2021-11-30 01:00:00,0.0,0.0,0.456,11.7,4.52,94.21,2.46,78.83,0
2021-11-30 02:00:00,0.0,0.0,0.4533333333333333,11.38,4.58,94.21,2.21,83.7,0
2021-11-30 03:00:00,0.0,0.0,0.45066666666666666,11.23,4.58,94.22,1.87,84.0,0
2021-11-30 04:00:00,0.0,0.0,0.448,11.08,4.64,94.22,1.57,85.43,0
2021-11-30 05:00:00,0.0,0.0,0.44533333333333336,10.83,4.64,94.23,1.4,95.11,0
2021-11-30 06:00:00,0.0,0.0,0.44266666666666665,10.58,4.64,94.26,1.28,110.31,2
2021-11-30 07:00:00,64.64,0.05,0.44,10.69,4.64,94.3,0.95,126.96,4
2021-11-30 08:00:00,257.09,0.52,0.63,12.14,4.7,94.33,0.75,159.86,4
2021-11-30 09:00:00,440.92,1.7,0.71,13.98,4.7,94.35,0.77,180.0,200
2021-11-30 10:00:00,575.94,3.08,0.74,17.12,4.7,94.32,1.18,160.73,221
2021-11-30 11:00:00,654.95,4.02,0.77,20.75,4.64,94.25,1.99,155.65,235
2021-11-30 12:00:00,678.8,4.38,0.78,23.4,4.52,94.13,2.57,156.0,235
2021-11-30 13:00:00,619.62,3.52,0.77,24.39,4.46,94.02,3.17,160.72,235
2021-11-30 14:00:00,492.75,2.12,0.75,24.67,4.39,93.94,3.69,166.02,236
2021-11-30 15:00:00,316.04,0.77,0.69,24.37,4.33,93.91,3.8,171.0,224
2021-11-30 16:00:00,116.74,0.1,0.54,21.83,4.88,93.9,2.56,171.94,180
2021-11-30 17:00:00,0.0,0.0,0.5333333333333333,18.06,4.58,93.88,2.99,168.1,40
2021-11-30 18:00:00,0.0,0.0,0.5266666666666667,16.83,4.39,93.89,3.28,167.75,0
2021-11-30 19:00:00,0.0,0.0,0.52,15.93,4.27,93.89,3.55,170.62,0
2021-11-30 20:00:00,0.0,0.0,0.5133333333333333,14.96,4.21,93.87,3.77,176.32,0
2021-11-30 21:00:00,0.0,0.0,0.5066666666666667,14.16,4.15,93.83,3.95,183.75,0
2021-11-30 22:00:00,0.0,0.0,0.5,13.52,4.09,93.79,4.08,191.48,0
2021-11-30 23:00:00,0.0,0.0,0.49333333333333335,13.03,4.09,93.75,4.17,198.33,0
2021-12-01 00:00:00,0.0,0.0,0.4866666666666667,12.64,4.03,93.69,4.27,205.68,0
2021-12-01 01:00:00,0.0,0.0,0.48000000000000004,12.65,3.97,93.64,4.34,214.21,0
2021-12-01 02:00:00,0.0,0.0,0.47333333333333333,12.63,3.78,93.61,4.35,225.29,0
2021-12-01 03:00:00,0.0,0.0,0.4666666666666667,12.17,3.54,93.58,4.28,236.08,0
2021-12-01 04:00:00,0.0,0.0,0.46,11.0,3.36,93.56,4.21,243.53,0
2021-12-01 05:00:00,0.0,0.0,0.45333333333333337,10.21,3.17,93.57,4.26,247.81,0
2021-12-01 06:00:00,0.0,0.0,0.44666666666666666,9.62,3.11,93.59,4.28,254.31,1
2021-12-01 07:00:00,62.99,0.05,0.44,9.91,3.17,93.62,4.2,268.4,2
2021-12-01 08:00:00,246.45,0.52,0.61,12.62,3.48,93.64,5.58,285.44,20
2021-12-01 09:00:00,427.08,1.7,0.7,14.85,4.27,93.65,4.94,294.38,223
2021-12-01 10:00:00,560.5,3.08,0.73,17.3,7.08,93.63,5.74,302.22,223
2021-12-01 11:00:00,589.8,3.98,0.69,19.03,8.54,93.57,6.25,300.31,223
2021-12-01 12:00:00,600.83,3.98,0.7,19.94,8.54,93.51,6.26,293.14,223
2021-12-01 13:00:00,570.52,3.3,0.72,20.19,8.42,93.47,6.41,287.15,240
2021-12-01 14:00:00,428.67,1.95,0.65,19.97,8.42,93.46,6.48,280.92,240
2021-12-01 15:00:00,263.73,0.73,0.58,19.55,8.48,93.46,6.03,276.25,240
2021-12-01 16:00:00,100.38,0.1,0.47,18.53,8.61,93.46,3.9,274.72,219
2021-12-01 17:00:00,0.0,0.0,0.46599999999999997,16.09,8.61,93.46,2.68,281.24,10
2021-12-01 18:00:00,0.0,0.0,0.46199999999999997,15.34,8.61,93.47,2.47,299.57,0
2021-12-01 19:00:00,0.0,0.0,0.45799999999999996,14.83,8.48,93.48,2.52,318.01,0
2021-12-01 20:00:00,0.0,0.0,0.45399999999999996,14.32,8.3,93.49,2.72,324.94,0
2021-12-01 21:00:00,0.0,0.0,0.44999999999999996,13.55,8.12,93.5,3.02,322.68,0
2021-12-01 22:00:00,0.0,0.0,0.44599999999999995,13.15,7.87,93.52,3.25,319.38,0
2021-12-01 23:00:00,0.0,0.0,0.44199999999999995,13.04,7.69,93.54,3.51,317.07,0
2021-12-02 00:00:00,0.0,0.0,0.43799999999999994,12.75,7.57,93.54,3.76,314.58,0
2021-12-02 01:00:00,0.0,0.0,0.43399999999999994,12.34,7.45,93.56,4.02,314.21,0
2021-12-02 02:00:00,0.0,0.0,0.43,11.99,7.45,93.59,4.27,316.41,0
2021-12-02 03:00:00,0.0,0.0,0.426,11.52,7.51,93.62,4.4,319.83,0
2021-12-02 04:00:00,0.0,0.0,0.422,11.09,7.57,93.68,4.53,321.65,0
2021-12-02 05:00:00,0.0,0.0,0.418,10.4,7.57,93.75,4.1,322.67,0
2021-12-02 06:00:00,0.0,0.0,0.414,9.04,7.51,93.83,3.49,323.0,0
2021-12-02 07:00:00,57.16,0.05,0.41,8.79,7.39,93.9,3.39,321.65,3
2021-12-02 08:00:00,246.42,0.52,0.62,10.99,7.14,93.96,4.66,321.13,28
2021-12-02 09:00:00,428.77,1.75,0.7,13.64,6.23,94.0,6.35,328.17,200
2021-12-02 10:00:00,567.27,3.17,0.74,15.22,5.68,94.0,6.19,325.65,200
2021-12-02 11:00:00,648.21,4.17,0.76,16.51,5.31,93.96,5.74,323.08,200
2021-12-02 12:00:00,660.12,4.23,0.77,17.47,4.94,93.9,5.31,322.66,244
2021-12-02 13:00:00,589.52,3.38,0.74,18.02,4.64,93.86,4.91,322.77,244
2021-12-02 14:00:00,460.37,2.0,0.7,18.15,4.46,93.87,4.51,323.59,244
2021-12-02 15:00:00,288.69,0.75,0.63,17.81,4.27,93.9,4.1,324.55,258
2021-12-02 16:00:00,104.98,0.1,0.49,16.64,4.21,93.94,3.0,326.14,174
2021-12-02 17:00:00,0.0,0.0,0.492,13.47,4.21,93.99,2.08,330.26,94
2021-12-02 18:00:00,0.0,0.0,0.494,12.91,4.09,94.07,1.77,339.09,0
2021-12-02 19:00:00,0.0,0.0,0.496,12.52,4.09,94.12,1.58,359.15,0
2021-12-02 20:00:00,0.0,0.0,0.498,11.9,4.09,94.15,1.67,26.33,0
2021-12-02 21:00:00,0.0,0.0,0.5,11.02,4.09,94.16,1.9,49.83,0
2021-12-02 22:00:00,0.0,0.0,0.502,9.9,4.09,94.16,2.2,66.8,0
2021-12-02 23:00:00,0.0,0.0,0.504,8.67,4.09,94.16,2.48,77.1,0
2021-12-03 00:00:00,0.0,0.0,0.506,7.8,4.15,94.16,2.61,82.09,0
2021-12-03 01:00:00,0.0,0.0,0.508,6.99,4.15,94.16,2.7,85.18,0
2021-12-03 02:00:00,0.0,0.0,0.51,6.3,4.15,94.15,2.81,89.2,0
2021-12-03 03:00:00,0.0,0.0,0.512,5.73,4.21,94.16,2.85,92.2,0
2021-12-03 04:00:00,0.0,0.0,0.514,5.2,4.21,94.17,2.9,96.82,0
2021-12-03 05:00:00,0.0,0.0,0.516,4.78,4.27,94.24,2.79,99.67,0
2021-12-03 06:00:00,0.0,0.0,0.518,4.37,4.27,94.32,2.73,101.53,0
2021-12-03 07:00:00,70.85,0.05,0.52,4.57,4.33,94.38,2.65,103.13,0
2021-12-03 08:00:00,274.22,0.55,0.7,7.69,4.33,94.42,3.77,103.89,0
2021-12-03 09:00:00,462.31,1.83,0.76,10.29,4.33,94.44,3.78,107.31,260
2021-12-03 10:00:00,598.48,3.3,0.78,13.69,4.15,94.43,4.17,114.21,260
2021-12-03 11:00:00,671.41,4.3,0.79,14.97,3.97,94.35,4.05,120.72,260
2021-12-03 12:00:00,673.96,4.35,0.78,15.91,3.72,94.24,3.78,128.03,260
2021-12-03 13:00:00,584.54,3.48,0.73,16.57,3.6,94.18,3.39,132.58,260
2021-12-03 14:00:00,464.34,2.08,0.71,16.79,3.48,94.18,2.87,133.02,260
2021-12-03 15:00:00,279.88,0.75,0.62,16.4,3.48,94.19,2.85,131.89,260
2021-12-03 16:00:00,98.31,0.1,0.46,15.25,3.54,94.2,2.34,123.16,170
2021-12-03 17:00:00,0.0,0.0,0.45466666666666666,12.46,3.6,94.2,2.65,111.27,108
2021-12-03 18:00:00,0.0,0.0,0.44933333333333336,11.48,3.48,94.24,3.09,101.96,0
2021-12-03 19:00:00,0.0,0.0,0.444,10.55,3.42,94.28,3.55,94.29,0
2021-12-03 20:00:00,0.0,0.0,0.4386666666666667,10.27,3.42,94.28,3.96,95.09,0
2021-12-03 21:00:00,0.0,0.0,0.43333333333333335,10.14,3.42,94.26,4.32,96.55,0
2021-12-03 22:00:00,0.0,0.0,0.42800000000000005,9.53,3.36,94.26,4.32,98.83,0
2021-12-03 23:00:00,0.0,0.0,0.4226666666666667,8.91,3.3,94.24,4.41,102.8,0
2021-12-04 00:00:00,0.0,0.0,0.41733333333333333,8.43,3.23,94.22,4.28,105.66,0
2021-12-04 01:00:00,0.0,0.0,0.41200000000000003,8.09,3.11,94.2,4.22,106.69,0
2021-12-04 02:00:00,0.0,0.0,0.4066666666666667,7.8,3.05,94.18,4.24,106.03,0
2021-12-04 03:00:00,0.0,0.0,0.4013333333333333,7.53,2.99,94.14,4.28,105.36,0
2021-12-04 04:00:00,0.0,0.0,0.396,7.07,2.99,94.12,4.01,104.79,0
2021-12-04 05:00:00,0.0,0.0,0.39066666666666666,6.33,2.99,94.14,3.76,103.46,0
2021-12-04 06:00:00,0.0,0.0,0.38533333333333336,6.05,2.93,94.19,4.15,104.51,0
2021-12-04 07:00:00,49.82,0.05,0.38,6.46,2.93,94.23,5.09,107.88,0
2021-12-04 08:00:00,214.54,0.48,0.55,8.36,2.99,94.26,6.16,108.71,0
2021-12-04 09:00:00,365.17,1.52,0.6,11.15,3.11,94.26,6.13,109.96,280
2021-12-04 10:00:00,507.8,2.83,0.66,14.48,3.54,94.22,7.13,121.65,280
2021-12-04 11:00:00,582.63,3.73,0.69,17.3,4.09,94.13,7.33,129.59,280
2021-12-04 12:00:00,616.9,4.2,0.72,19.65,4.52,94.0,7.0,137.94,280
2021-12-04 13:00:00,554.38,3.33,0.7,21.65,4.76,93.88,6.28,148.23,280
2021-12-04 14:00:00,456.12,2.02,0.7,23.06,4.88,93.81,5.34,157.56,280
2021-12-04 15:00:00,285.12,0.75,0.62,23.48,5.0,93.76,3.96,160.38,240
2021-12-04 16:00:00,93.76,0.1,0.44,20.59,5.37,93.75,2.52,137.14,200
2021-12-04 17:00:00,0.0,0.0,0.436,17.37,4.94,93.74,3.27,122.4,59
2021-12-04 18:00:00,0.0,0.0,0.432,15.73,4.82,93.77,3.87,117.29,0
2021-12-04 19:00:00,0.0,0.0,0.428,14.76,4.7,93.79,4.34,116.2,0
2021-12-04 20:00:00,0.0,0.0,0.424,13.93,4.52,93.79,4.64,117.34,0
2021-12-04 21:00:00,0.0,0.0,0.42,12.94,4.27,93.78,4.63,119.2,0
2021-12-04 22:00:00,0.0,0.0,0.416,11.77,4.21,93.78,4.21,121.95,0
2021-12-04 23:00:00,0.0,0.0,0.412,10.67,4.15,93.77,3.77,126.75,0
2021-12-05 00:00:00,0.0,0.0,0.40800000000000003,9.83,4.09,93.74,3.4,131.56,0
2021-12-05 01:00:00,0.0,0.0,0.404,9.37,4.03,93.7,3.03,137.3,0
2021-12-05 02:00:00,0.0,0.0,0.4,9.01,3.97,93.65,2.69,138.77,0
2021-12-05 03:00:00,0.0,0.0,0.396,8.61,3.91,93.59,2.45,144.33,0
2021-12-05 04:00:00,0.0,0.0,0.392,8.3,3.85,93.54,2.4,159.62,0
2021-12-05 05:00:00,0.0,0.0,0.388,7.98,3.78,93.51,2.56,181.57,0
2021-12-05 06:00:00,0.0,0.0,0.384,7.79,3.72,93.51,2.91,199.26,0
2021-12-05 07:00:00,48.7,0.02,0.38,8.23,3.66,93.53,3.16,208.21,0
2021-12-05 08:00:00,204.06,0.5,0.52,11.72,3.6,93.54,4.07,215.06,0
2021-12-05 09:00:00,357.24,1.6,0.59,13.94,3.6,93.56,4.0,222.31,100
2021-12-05 10:00:00,485.12,2.88,0.64,17.02,3.72,93.56,4.17,230.55,360
2021-12-05 11:00:00,556.89,3.88,0.66,20.8,4.52,93.51,6.72,241.83,188
2021-12-05 12:00:00,489.43,3.38,0.57,23.36,5.31,93.43,8.41,248.77,152
2021-12-05 13:00:00,420.01,2.6,0.53,24.38,5.68,93.35,8.95,250.74,184
2021-12-05 14:00:00,320.66,1.5,0.49,24.49,5.92,93.29,9.07,250.38,184
2021-12-05 15:00:00,175.29,0.52,0.38,24.11,5.92,93.28,8.77,251.61,164
2021-12-05 16:00:00,42.34,0.05,0.2,22.56,5.74,93.3,6.67,257.15,44
2021-12-05 17:00:00,0.0,0.0,0.21733333333333335,18.81,5.43,93.36,5.06,264.95,21
2021-12-05 18:00:00,0.0,0.0,0.2346666666666667,17.76,5.19,93.44,5.42,269.75,0
2021-12-05 19:00:00,0.0,0.0,0.252,17.58,5.0,93.51,6.27,279.83,0
2021-12-05 20:00:00,0.0,0.0,0.2693333333333333,16.86,4.58,93.6,7.73,300.69,0
2021-12-05 21:00:00,0.0,0.0,0.2866666666666667,15.08,4.27,93.7,6.74,316.41,0
2021-12-05 22:00:00,0.0,0.0,0.304,13.26,4.15,93.74,5.18,319.03,0
2021-12-05 23:00:00,0.0,0.0,0.32133333333333336,11.89,4.15,93.76,4.72,315.81,0
2021-12-06 00:00:00,0.0,0.0,0.33866666666666667,10.91,4.27,93.8,4.84,314.35,0
2021-12-06 01:00:00,0.0,0.0,0.356,9.9,4.52,93.85,4.81,315.13,0
2021-12-06 02:00:00,0.0,0.0,0.37333333333333335,9.14,4.94,93.9,4.7,319.38,0
2021-12-06 03:00:00,0.0,0.0,0.39066666666666666,8.48,5.49,93.93,4.24,323.24,0
2021-12-06 04:00:00,0.0,0.0,0.40800000000000003,7.59,6.04,93.96,3.7,325.94,0
2021-12-06 05:00:00,0.0,0.0,0.42533333333333334,6.94,6.41,94.0,3.34,326.64,0
2021-12-06 06:00:00,0.0,0.0,0.44266666666666665,6.37,6.71,94.07,3.04,326.31,0
2021-12-06 07:00:00,57.7,0.02,0.46,6.88,6.71,94.14,3.14,325.84,0
2021-12-06 08:00:00,246.65,0.48,0.64,8.65,6.53,94.22,3.99,325.84,44
2021-12-06 09:00:00,435.15,1.62,0.73,10.81,6.35,94.28,3.03,327.62,212
2021-12-06 10:00:00,578.95,3.0,0.77,15.39,5.0,94.29,3.35,26.27,220
2021-12-06 11:00:00,654.88,3.98,0.77,17.51,4.46,94.26,3.18,48.68,248
2021-12-06 12:00:00,657.03,3.98,0.77,18.42,4.21,94.19,2.67,54.54,247
2021-12-06 13:00:00,598.2,3.23,0.76,18.78,4.03,94.14,2.35,58.58,228
2021-12-06 14:00:00,476.52,1.95,0.73,18.77,3.91,94.12,2.18,63.43,228
2021-12-06 15:00:00,302.64,0.73,0.66,18.33,3.85,94.15,2.13,68.71,228
2021-12-06 16:00:00,110.98,0.1,0.52,16.89,4.09,94.18,1.67,74.53,228
2021-12-06 17:00:00,0.0,0.0,0.5133333333333333,14.4,3.97,94.23,2.17,80.06,40
2021-12-06 18:00:00,0.0,0.0,0.5066666666666667,13.33,3.85,94.27,2.62,80.9,0
2021-12-06 19:00:00,0.0,0.0,0.5,12.62,3.78,94.32,2.97,80.17,0
2021-12-06 20:00:00,0.0,0.0,0.49333333333333335,11.81,3.66,94.33,3.28,80.27,0
2021-12-06 21:00:00,0.0,0.0,0.4866666666666667,11.23,3.6,94.33,3.55,80.25,0
2021-12-06 22:00:00,0.0,0.0,0.48,10.46,3.54,94.32,3.81,79.61,0
2021-12-06 23:00:00,0.0,0.0,0.47333333333333333,9.19,3.48,94.32,3.97,79.33,0
2021-12-07 00:00:00,0.0,0.0,0.4666666666666667,8.1,3.42,94.29,4.0,80.1,0
2021-12-07 01:00:00,0.0,0.0,0.46,7.14,3.42,94.27,3.84,81.94,0
2021-12-07 02:00:00,0.0,0.0,0.4533333333333333,6.92,3.36,94.26,3.86,84.43,0
2021-12-07 03:00:00,0.0,0.0,0.44666666666666666,7.19,3.36,94.24,4.34,90.82,0
2021-12-07 04:00:00,0.0,0.0,0.44,7.03,3.36,94.21,4.26,99.62,0
2021-12-07 05:00:00,0.0,0.0,0.43333333333333335,6.62,3.36,94.22,3.79,106.42,0
2021-12-07 06:00:00,0.0,0.0,0.42666666666666664,6.33,3.36,94.25,3.5,109.28,0
2021-12-07 07:00:00,51.27,0.05,0.42,6.44,3.36,94.29,3.7,109.47,0
2021-12-07 08:00:00,219.66,0.45,0.58,7.51,3.36,94.31,4.51,107.84,95
2021-12-07 09:00:00,381.6,1.55,0.64,9.22,3.36,94.33,4.48,104.64,109
2021-12-07 10:00:00,511.32,2.85,0.68,12.27,3.42,94.31,5.81,115.15,235
2021-12-07 11:00:00,510.85,3.62,0.61,15.03,3.48,94.24,6.19,123.63,235
2021-12-07 12:00:00,486.1,3.12,0.57,17.11,3.6,94.15,5.89,129.94,210
2021-12-07 13:00:00,421.83,2.45,0.53,18.44,3.85,94.06,5.76,135.22,170
2021-12-07 14:00:00,333.65,1.5,0.51,19.19,4.09,93.98,5.92,135.59,170
2021-12-07 15:00:00,195.38,0.58,0.43,19.46,4.39,93.95,5.83,133.32,80
2021-12-07 16:00:00,64.4,0.08,0.3,18.19,4.58,93.93,4.31,122.65,130
2021-12-07 17:00:00,0.0,0.0,0.30266666666666664,16.62,4.58,93.91,4.88,115.33,17
2021-12-07 18:00:00,0.0,0.0,0.30533333333333335,16.64,4.52,93.9,6.41,115.5,0
2021-12-07 19:00:00,0.0,0.0,0.308,15.74,4.46,93.89,6.75,117.51,0
2021-12-07 20:00:00,0.0,0.0,0.31066666666666665,14.69,4.33,93.86,7.11,121.38,0
2021-12-07 21:00:00,0.0,0.0,0.31333333333333335,14.06,4.27,93.83,7.59,127.31,0
2021-12-07 22:00:00,0.0,0.0,0.316,13.62,4.27,93.78,7.56,134.62,0
2021-12-07 23:00:00,0.0,0.0,0.31866666666666665,13.26,4.33,93.73,6.89,143.71,0
2021-12-08 00:00:00,0.0,0.0,0.32133333333333336,12.63,4.52,93.68,5.12,150.85,0
2021-12-08 01:00:00,0.0,0.0,0.324,11.92,4.7,93.64,3.97,158.18,0
2021-12-08 02:00:00,0.0,0.0,0.32666666666666666,11.71,4.88,93.61,3.75,169.67,0
2021-12-08 03:00:00,0.0,0.0,0.32933333333333337,11.66,5.0,93.59,3.87,183.01,0
2021-12-08 04:00:00,0.0,0.0,0.332,11.54,5.07,93.59,3.95,199.51,0
2021-12-08 05:00:00,0.0,0.0,0.33466666666666667,11.6,5.37,93.61,4.26,211.27,0
2021-12-08 06:00:00,0.0,0.0,0.3373333333333334,11.73,6.04,93.65,4.61,215.28,0
2021-12-08 07:00:00,39.63,0.02,0.34,12.06,6.84,93.69,5.01,218.23,0
2021-12-08 08:00:00,120.33,0.3,0.32,13.54,7.45,93.72,5.86,222.95,30
2021-12-08 09:00:00,288.38,1.33,0.48,15.36,7.63,93.76,5.7,234.15,125
2021-12-08 10:00:00,349.88,2.2,0.47,17.2,7.14,93.76,6.03,253.21,140
2021-12-08 11:00:00,434.98,3.15,0.52,18.27,6.59,93.73,5.94,254.21,195
2021-12-08 12:00:00,398.2,2.92,0.47,19.15,6.35,93.67,6.49,247.7,195
2021-12-08 13:00:00,320.84,2.17,0.41,19.99,6.29,93.6,7.48,243.73,195
2021-12-08 14:00:00,244.19,1.25,0.38,20.48,6.29,93.59,8.38,245.97,195
2021-12-08 15:00:00,133.16,0.42,0.3,20.56,6.23,93.6,8.57,249.66,100
2021-12-08 16:00:00,61.73,0.08,0.29,19.58,5.92,93.61,6.48,252.24,100
2021-12-08 17:00:00,0.0,0.0,0.29866666666666664,15.9,5.49,93.64,4.16,258.29,4
2021-12-08 18:00:00,0.0,0.0,0.3073333333333333,14.55,4.82,93.69,4.33,275.6,0
2021-12-08 19:00:00,0.0,0.0,0.316,13.67,3.97,93.76,5.06,297.2,0
2021-12-08 20:00:00,0.0,0.0,0.32466666666666666,12.58,2.93,93.83,5.78,308.14,0
2021-12-08 21:00:00,0.0,0.0,0.3333333333333333,11.35,2.01,93.88,5.98,310.02,0
2021-12-08 22:00:00,0.0,0.0,0.34199999999999997,10.59,1.83,93.93,6.51,309.69,0
2021-12-08 23:00:00,0.0,0.0,0.3506666666666666,9.95,2.56,93.97,6.39,309.24,0
2021-12-09 00:00:00,0.0,0.0,0.3593333333333333,9.01,3.23,94.0,5.36,307.19,0
2021-12-09 01:00:00,0.0,0.0,0.368,7.91,3.36,94.06,4.31,304.58,0
2021-12-09 02:00:00,0.0,0.0,0.37666666666666665,7.12,3.48,94.1,3.86,300.77,0
2021-12-09 03:00:00,0.0,0.0,0.3853333333333333,6.51,3.6,94.13,3.64,296.95,0
2021-12-09 04:00:00,0.0,0.0,0.39399999999999996,5.88,3.72,94.16,3.4,291.56,0
2021-12-09 05:00:00,0.0,0.0,0.4026666666666666,5.32,3.85,94.2,3.25,285.04,0
2021-12-09 06:00:00,0.0,0.0,0.41133333333333333,4.83,3.97,94.28,3.17,280.07,0
2021-12-09 07:00:00,49.11,0.02,0.42,4.93,4.15,94.36,3.05,275.89,0
2021-12-09 08:00:00,218.99,0.42,0.59,7.59,4.21,94.43,4.28,270.63,12
2021-12-09 09:00:00,398.46,1.5,0.67,10.6,4.7,94.49,4.6,285.05,100
2021-12-09 10:00:00,552.4,2.88,0.74,13.38,5.13,94.49,4.7,302.66,100
2021-12-09 11:00:00,668.82,3.95,0.8,15.08,5.13,94.42,3.72,307.83,224
2021-12-09 12:00:00,547.69,3.55,0.65,16.16,5.0,94.35,2.89,305.75,224
2021-12-09 13:00:00,602.39,3.15,0.77,16.68,4.88,94.29,2.37,297.24,224
2021-12-09 14:00:00,476.53,1.92,0.73,16.8,4.7,94.27,2.15,288.17,224
2021-12-09 15:00:00,301.98,0.7,0.66,16.39,4.64,94.29,2.0,283.82,224
2021-12-09 16:00:00,109.2,0.1,0.5,15.16,4.64,94.32,1.61,281.75,120
2021-12-09 17:00:00,0.0,0.0,0.49733333333333335,12.71,4.64,94.39,1.47,272.44,10
2021-12-09 18:00:00,0.0,0.0,0.49466666666666664,11.55,4.64,94.47,1.72,269.22,0
2021-12-09 19:00:00,0.0,0.0,0.492,10.62,4.7,94.52,1.94,274.63,0
2021-12-09 20:00:00,0.0,0.0,0.48933333333333334,9.97,4.7,94.54,1.97,285.63,0
2021-12-09 21:00:00,0.0,0.0,0.4866666666666667,9.72,4.76,94.53,1.76,300.31,0
2021-12-09 22:00:00,0.0,0.0,0.484,9.45,4.82,94.51,1.52,321.66,0
2021-12-09 23:00:00,0.0,0.0,0.48133333333333334,8.92,4.82,94.49,1.53,346.68,0
2021-12-10 00:00:00,0.0,0.0,0.4786666666666667,8.12,4.88,94.47,1.79,5.76,0
2021-12-10 01:00:00,0.0,0.0,0.47600000000000003,7.33,4.88,94.47,2.06,16.78,0
2021-12-10 02:00:00,0.0,0.0,0.47333333333333333,6.51,4.88,94.48,2.36,25.29,0
2021-12-10 03:00:00,0.0,0.0,0.4706666666666667,6.03,4.94,94.5,2.63,33.74,0
2021-12-10 04:00:00,0.0,0.0,0.468,6.19,5.0,94.52,2.64,42.48,0
2021-12-10 05:00:00,0.0,0.0,0.4653333333333334,5.9,5.0,94.56,2.76,50.98,0
2021-12-10 06:00:00,0.0,0.0,0.46266666666666667,5.83,5.07,94.61,2.79,56.18,0
2021-12-10 07:00:00,51.66,0.02,0.46,5.3,5.13,94.69,2.72,59.09,0
2021-12-10 08:00:00,212.9,0.42,0.57,7.95,5.25,94.73,3.7,67.66,25
2021-12-10 09:00:00,369.9,1.45,0.63,10.24,5.25,94.76,3.41,81.29,69
2021-12-10 10:00:00,532.13,2.83,0.71,14.12,5.25,94.75,5.38,102.75,69
2021-12-10 11:00:00,475.87,3.25,0.57,15.69,5.19,94.68,5.5,109.52,256
2021-12-10 12:00:00,458.9,3.17,0.54,16.67,5.0,94.6,4.79,115.31,256
2021-12-10 13:00:00,453.34,2.67,0.58,17.27,4.88,94.53,4.34,119.28,256
2021-12-10 14:00:00,323.54,1.52,0.5,17.37,4.82,94.46,4.32,120.18,256
2021-12-10 15:00:00,211.41,0.58,0.47,16.9,4.82,94.41,4.45,117.82,210
2021-12-10 16:00:00,94.28,0.1,0.43,15.51,4.94,94.42,3.55,115.55,134
2021-12-10 17:00:00,0.0,0.0,0.42533333333333334,11.85,5.0,94.44,3.07,109.91,40
2021-12-10 18:00:00,0.0,0.0,0.42066666666666663,10.68,5.07,94.48,3.39,108.27,0
2021-12-10 19:00:00,0.0,0.0,0.416,10.04,5.13,94.53,3.5,108.76,0
2021-12-10 20:00:00,0.0,0.0,0.41133333333333333,10.68,5.13,94.53,4.02,110.13,0
2021-12-10 21:00:00,0.0,0.0,0.4066666666666667,10.89,5.19,94.5,4.66,109.19,0
2021-12-10 22:00:00,0.0,0.0,0.40199999999999997,10.34,5.19,94.48,4.49,108.25,0
2021-12-10 23:00:00,0.0,0.0,0.3973333333333333,9.08,5.19,94.45,4.12,106.96,0
2021-12-11 00:00:00,0.0,0.0,0.39266666666666666,8.01,5.19,94.41,4.16,106.8,0
2021-12-11 01:00:00,0.0,0.0,0.388,7.33,5.19,94.4,4.05,108.19,0
2021-12-11 02:00:00,0.0,0.0,0.3833333333333333,6.8,5.19,94.4,3.91,109.99,0
2021-12-11 03:00:00,0.0,0.0,0.37866666666666665,6.39,5.19,94.38,3.82,111.0,0
2021-12-11 04:00:00,0.0,0.0,0.374,6.02,5.19,94.37,3.67,111.76,0
2021-12-11 05:00:00,0.0,0.0,0.3693333333333333,6.35,5.19,94.39,3.98,111.03,0
